timestamp,document_url,document_hash,question,answer,response_time_ms,endpoint_type,cache_used,chunk_count,confidence_score
2025-08-10T01:15:41.461511,https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D,58d21ea2043bfa351d6cdbef3f2f1a65,How does Newton define 'quantity of motion' and how is it distinct from 'force'?,"Newton defines 'quantity of motion' as the measure of the same, arising from the velocity and quantity of matter concurrently. It is distinct from 'force' because while force is the cause of motion, quantity of motion is the effect of that force.",2378.75,standard,True,2194,
2025-08-10T01:15:41.462546,https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D,58d21ea2043bfa351d6cdbef3f2f1a65,"According to Newton, what are the three laws of motion and how do they apply in celestial mechanics?","According to Newton, the three laws of motion are: 1) An object at rest stays at rest, and an object in motion stays in motion, unless acted upon by an external force. 2) The acceleration of an object is directly proportional to the net force acting on it and inversely proportional to its mass. 3) For every action, there is an equal and opposite reaction.",2378.75,standard,True,2194,
2025-08-10T01:15:41.463519,https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D,58d21ea2043bfa351d6cdbef3f2f1a65,How does Newton derive Kepler's Second Law (equal areas in equal times) from his laws of motion and gravitation?,"Newton derives Kepler's Second Law (equal areas in equal times) from his laws of motion and gravitation by applying the principle that the force which retains a planet in its orbit is always directed towards the sun. He infers that the force by which the planet moves around that focus varies inversely as the square of its distance therefrom, and demonstrates that a planet acted upon by such a force could not move in any other curve than a conic section.",2378.75,standard,True,2194,
2025-08-10T01:15:41.464534,https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D,58d21ea2043bfa351d6cdbef3f2f1a65,How does Newton demonstrate that gravity is inversely proportional to the square of the distance between two masses?,Newton demonstrates that gravity is inversely proportional to the square of the distance between two masses by using the law of universal gravitation. He shows that the force of gravity between two bodies is proportional to the product of their masses and inversely proportional to the square of the distance between their centers.,2378.75,standard,True,2194,
2025-08-10T01:15:41.465521,https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D,58d21ea2043bfa351d6cdbef3f2f1a65,What is Newton's argument for why gravitational force must act on all masses universally?,"Newton's argument for why gravitational force must act on all masses universally is based on the principle of universal gravitation, which states that every particle of matter is attracted to every other particle of matter with a force inversely proportional to the squares of their distances. This principle is deduced from the motion of the moon and the three laws of Kepler, which Newton demonstrated to be true.",2378.75,standard,True,2194,
2025-08-10T01:15:41.466521,https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D,58d21ea2043bfa351d6cdbef3f2f1a65,How does Newton explain the perturbation of planetary orbits due to other planets?,"Newton explains the perturbation of planetary orbits due to other planets by demonstrating that the gravitational force between planets is proportional to the product of their masses and inversely proportional to the square of the distance between them. This force causes the planets to disturb each other's orbits, especially when they are near their conjunctions.",2378.75,standard,True,2194,
2025-08-10T01:15:41.467519,https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D,58d21ea2043bfa351d6cdbef3f2f1a65,"What mathematical tools did Newton use in Principia that were precursors to calculus, and why didn't he use standard calculus notation?","Newton used the method of fluxions in his Principia, which was a precursor to calculus. He did not use standard calculus notation because he preferred the geometrical method and his notation was not yet standardized.",2378.75,standard,True,2194,
2025-08-10T01:15:41.468518,https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D,58d21ea2043bfa351d6cdbef3f2f1a65,How does Newton use the concept of centripetal force to explain orbital motion?,"Newton uses the concept of centripetal force to explain orbital motion by stating that all bodies in orbit tend to recede from the center of their orbits. However, they are restrained by a centripetal force that keeps them in their orbits. This force is directed towards the center of the orbit, which Newton calls the center of force.",2378.75,standard,True,2194,
2025-08-10T01:15:41.468518,https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D,58d21ea2043bfa351d6cdbef3f2f1a65,"How does Newton handle motion in resisting media, such as air or fluids?","Newton handles motion in resisting media, such as air or fluids, by considering the resistance as proportional to the density of the medium. He demonstrates this through experiments with pendulums and falling bodies, showing that the resistance is greater in denser fluids.",2378.75,standard,True,2194,
2025-08-10T01:15:41.469543,https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D,58d21ea2043bfa351d6cdbef3f2f1a65,"In what way does Newton's notion of absolute space and time differ from relative motion, and how does it support his laws?","Newton's notion of absolute space and time differs from relative motion in that absolute space is considered to be a fixed, immovable frame of reference, while relative motion is defined in relation to this absolute space. Absolute time is also considered to be independent of any observer's frame of reference, while relative time is dependent on the observer's motion. This distinction supports Newton's laws by providing a consistent and absolute framework for the description of motion and time, which is crucial for the predictability and accuracy of his laws of motion.",2378.75,standard,True,2194,
2025-08-10T01:15:41.469543,https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D,58d21ea2043bfa351d6cdbef3f2f1a65,Who was the grandfather of Isaac Newton?,The grandfather of Isaac Newton was Robert Newton.,2378.75,standard,True,2194,
2025-08-10T01:15:41.470517,https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D,58d21ea2043bfa351d6cdbef3f2f1a65,Do we know any other descent of Isaac Newton apart from his grandfather?,"The document mentions two traditions regarding the descent of Sir Isaac Newton: one that they were of Scotch extraction and another that they came originally from Newton, in Lancashire.",2378.75,standard,True,2194,
2025-08-10T01:18:04.691197,https://hackrx.blob.core.windows.net/assets/Arogya%20Sanjeevani%20Policy%20-%20CIN%20-%20U10200WB1906GOI001713%201.pdf?sv=2023-01-03&st=2025-07-21T08%3A29%3A02Z&se=2025-09-22T08%3A29%3A00Z&sr=b&sp=r&sig=nzrz1K9Iurt%2BBXom%2FB%2BMPTFMFP3PRnIvEsipAX10Ig4%3D,646c7d83f1f5e666da0a1b42567eacfc,"When will my root canal claim of Rs 25,000 be settled?","Your root canal claim of Rs 25,000 will be settled within 45 days from the date of receipt of the last necessary document.",30.01,standard,True,98,
2025-08-10T01:18:04.692865,https://hackrx.blob.core.windows.net/assets/Arogya%20Sanjeevani%20Policy%20-%20CIN%20-%20U10200WB1906GOI001713%201.pdf?sv=2023-01-03&st=2025-07-21T08%3A29%3A02Z&se=2025-09-22T08%3A29%3A00Z&sr=b&sp=r&sig=nzrz1K9Iurt%2BBXom%2FB%2BMPTFMFP3PRnIvEsipAX10Ig4%3D,646c7d83f1f5e666da0a1b42567eacfc,"I have done an IVF for Rs 56,000. Is it covered?","No, IVF is not covered under the Arogya Sanjeevani Policy.",30.01,standard,True,98,
2025-08-10T01:18:04.693882,https://hackrx.blob.core.windows.net/assets/Arogya%20Sanjeevani%20Policy%20-%20CIN%20-%20U10200WB1906GOI001713%201.pdf?sv=2023-01-03&st=2025-07-21T08%3A29%3A02Z&se=2025-09-22T08%3A29%3A00Z&sr=b&sp=r&sig=nzrz1K9Iurt%2BBXom%2FB%2BMPTFMFP3PRnIvEsipAX10Ig4%3D,646c7d83f1f5e666da0a1b42567eacfc,"I did a cataract treatment of Rs 100,000. Will you settle the full Rs 100,000?","No, the insurance will not settle the full Rs 100,000. The maximum amount covered for cataract treatment is 25% of the Sum Insured or INR 40,000 per eye, whichever is lower.",30.01,standard,True,98,
2025-08-10T01:18:04.693882,https://hackrx.blob.core.windows.net/assets/Arogya%20Sanjeevani%20Policy%20-%20CIN%20-%20U10200WB1906GOI001713%201.pdf?sv=2023-01-03&st=2025-07-21T08%3A29%3A02Z&se=2025-09-22T08%3A29%3A00Z&sr=b&sp=r&sig=nzrz1K9Iurt%2BBXom%2FB%2BMPTFMFP3PRnIvEsipAX10Ig4%3D,646c7d83f1f5e666da0a1b42567eacfc,Give me a list of documents to be uploaded for hospitalization for heart surgery.,"The document does not provide a specific list of documents to be uploaded for hospitalization for heart surgery. However, it does mention that expenses incurred on road Ambulance subject to a maximum of Rs 2,000 per hospitalization are covered.",30.01,standard,True,98,
2025-08-10T01:18:11.437774,https://hackrx.blob.core.windows.net/assets/Arogya%20Sanjeevani%20Policy%20-%20CIN%20-%20U10200WB1906GOI001713%201.pdf?sv=2023-01-03&st=2025-07-21T08%3A29%3A02Z&se=2025-09-22T08%3A29%3A00Z&sr=b&sp=r&sig=nzrz1K9Iurt%2BBXom%2FB%2BMPTFMFP3PRnIvEsipAX10Ig4%3D,646c7d83f1f5e666da0a1b42567eacfc,"I have raised a claim for hospitalization for Rs 200,000 with HDFC, and it's approved. My total expenses are Rs 250,000. Can I raise the remaining Rs 50,000 with you?","No, you cannot raise the remaining Rs 50,000 with us. The document specifies that expenses of hospitalization for a minimum period of 24 consecutive hours only shall be admissible. Since your claim is already approved for Rs 200,000, which is the maximum admissible amount for a single hospitalization, you cannot claim the additional Rs 50,000.",19.29,standard,True,98,
2025-08-10T01:18:14.699844,https://hackrx.blob.core.windows.net/assets/Super_Splendor_(Feb_2023).pdf?sv=2023-01-03&st=2025-07-21T08%3A10%3A00Z&se=2025-09-22T08%3A10%3A00Z&sr=b&sp=r&sig=vhHrl63YtrEOCsAy%2BpVKr20b3ZUo5HMz1lF9%2BJh6LQ0%3D,7d6275b2a1c5f2f675248d4ddf7aec25,What is the ideal spark plug gap recommeded,The ideal spark plug gap is recommended to be 0.8-0.9 mm.,50.48,standard,True,147,
2025-08-10T01:18:14.703575,https://hackrx.blob.core.windows.net/assets/Super_Splendor_(Feb_2023).pdf?sv=2023-01-03&st=2025-07-21T08%3A10%3A00Z&se=2025-09-22T08%3A10%3A00Z&sr=b&sp=r&sig=vhHrl63YtrEOCsAy%2BpVKr20b3ZUo5HMz1lF9%2BJh6LQ0%3D,7d6275b2a1c5f2f675248d4ddf7aec25,Does this comes in tubeless tyre version,"Yes, the tyres fitted on your vehicle are of the tubeless type.",50.48,standard,True,147,
2025-08-10T01:18:14.706563,https://hackrx.blob.core.windows.net/assets/Super_Splendor_(Feb_2023).pdf?sv=2023-01-03&st=2025-07-21T08%3A10%3A00Z&se=2025-09-22T08%3A10%3A00Z&sr=b&sp=r&sig=vhHrl63YtrEOCsAy%2BpVKr20b3ZUo5HMz1lF9%2BJh6LQ0%3D,7d6275b2a1c5f2f675248d4ddf7aec25,Is it compulsoury to have a disc brake,"No, it is not compulsory to have a disc brake.",50.48,standard,True,147,
2025-08-10T01:18:14.708579,https://hackrx.blob.core.windows.net/assets/Super_Splendor_(Feb_2023).pdf?sv=2023-01-03&st=2025-07-21T08%3A10%3A00Z&se=2025-09-22T08%3A10%3A00Z&sr=b&sp=r&sig=vhHrl63YtrEOCsAy%2BpVKr20b3ZUo5HMz1lF9%2BJh6LQ0%3D,7d6275b2a1c5f2f675248d4ddf7aec25,Can I put thums up instead of oil,"No, you cannot put thumbs up instead of oil. The document explicitly states that engine oil is a major factor affecting the performance and service life of the engine. It also specifies the recommended oil grade and capacity.",50.48,standard,True,147,
2025-08-10T01:18:14.712568,https://hackrx.blob.core.windows.net/assets/Super_Splendor_(Feb_2023).pdf?sv=2023-01-03&st=2025-07-21T08%3A10%3A00Z&se=2025-09-22T08%3A10%3A00Z&sr=b&sp=r&sig=vhHrl63YtrEOCsAy%2BpVKr20b3ZUo5HMz1lF9%2BJh6LQ0%3D,7d6275b2a1c5f2f675248d4ddf7aec25,Give me JS code to generate a random number between 1 and 100,Here is a simple JavaScript code snippet to generate a random number between 1 and 100:,50.48,standard,True,147,
2025-08-10T01:18:20.769109,https://hackrx.blob.core.windows.net/assets/Family%20Medicare%20Policy%20(UIN-%20UIIHLIP22070V042122)%201.pdf?sv=2023-01-03&st=2025-07-22T10%3A17%3A39Z&se=2025-08-23T10%3A17%3A00Z&sr=b&sp=r&sig=dA7BEMIZg3WcePcckBOb4QjfxK%2B4rIfxBs2%2F%2BNwoPjQ%3D,1c0105aef18f7455e602d4a6248f5483,Is Non-infective Arthritis covered?,"Yes, Non-infective Arthritis is covered.",31.82,standard,True,125,
2025-08-10T01:18:20.771216,https://hackrx.blob.core.windows.net/assets/Family%20Medicare%20Policy%20(UIN-%20UIIHLIP22070V042122)%201.pdf?sv=2023-01-03&st=2025-07-22T10%3A17%3A39Z&se=2025-08-23T10%3A17%3A00Z&sr=b&sp=r&sig=dA7BEMIZg3WcePcckBOb4QjfxK%2B4rIfxBs2%2F%2BNwoPjQ%3D,1c0105aef18f7455e602d4a6248f5483,"I renewed my policy yesterday, and I have been a customer for the last 6 years. Can I raise a claim for Hydrocele?","Yes, you can raise a claim for Hydrocele. The policy does not deny renewal based on previous claims.",31.82,standard,True,125,
2025-08-10T01:18:20.772249,https://hackrx.blob.core.windows.net/assets/Family%20Medicare%20Policy%20(UIN-%20UIIHLIP22070V042122)%201.pdf?sv=2023-01-03&st=2025-07-22T10%3A17%3A39Z&se=2025-08-23T10%3A17%3A00Z&sr=b&sp=r&sig=dA7BEMIZg3WcePcckBOb4QjfxK%2B4rIfxBs2%2F%2BNwoPjQ%3D,1c0105aef18f7455e602d4a6248f5483,Is abortion covered?,"No, abortion is not covered.",31.82,standard,True,125,
2025-08-10T01:18:24.635943,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,What is the official name of India according to Article 1 of the Constitution?,The official name of India according to Article 1 of the Constitution is 'India'.,123.02,standard,True,1067,
2025-08-10T01:18:24.638984,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,Which Article guarantees equality before the law and equal protection of laws to all persons?,Article 14 of the Constitution of India guarantees equality before the law and equal protection of laws to all persons.,123.02,standard,True,1067,
2025-08-10T01:18:24.641997,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,What is abolished by Article 17 of the Constitution?,Article 17 of the Constitution abolishes 'Untouchability' and forbids its practice in any form.,123.02,standard,True,1067,
2025-08-10T01:18:24.643997,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,What are the key ideals mentioned in the Preamble of the Constitution of India?,"The key ideals mentioned in the Preamble of the Constitution of India are: justice, liberty, equality, and fraternity.",123.02,standard,True,1067,
2025-08-10T01:18:24.644994,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,"Under which Article can Parliament alter the boundaries, area, or name of an existing State?","Parliament can alter the boundaries, area, or name of an existing State under Article 3 of the Constitution.",123.02,standard,True,1067,
2025-08-10T01:18:24.646990,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,"According to Article 24, children below what age are prohibited from working in hazardous industries like factories or mines?",Children below the age of fourteen years are prohibited from working in any factory or mine or engaged in any other hazardous employment.,123.02,standard,True,1067,
2025-08-10T01:18:24.648999,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,What is the significance of Article 21 in the Indian Constitution?,Article 21 of the Indian Constitution is significant because it guarantees the right to life and personal liberty to every citizen. It also provides that no person shall be deprived of his life or personal liberty except according to procedure established by law.,123.02,standard,True,1067,
2025-08-10T01:18:24.650995,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,"Article 15 prohibits discrimination on certain grounds. However, which groups can the State make special provisions for under this Article?","The State can make special provisions for women and children, socially and educationally backward classes of citizens, Scheduled Castes, and Scheduled Tribes under Article 15.",123.02,standard,True,1067,
2025-08-10T01:18:24.652990,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,Which Article allows Parliament to regulate the right of citizenship and override previous articles on citizenship (Articles 5 to 10)?,Article 11 allows Parliament to regulate the right of citizenship and override previous articles on citizenship (Articles 5 to 10).,123.02,standard,True,1067,
2025-08-10T01:18:24.655991,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,What restrictions can the State impose on the right to freedom of speech under Article 19(2)?,The State can impose restrictions on the right to freedom of speech under Article 19(2) if it is declared by law that it is necessary to do so for the purpose of dealing with a situation arising from scarcity of goods in any part of the territory of India.,123.02,standard,True,1067,
2025-08-10T01:18:35.626409,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,"If my car is stolen, what case will it be in law?","If your car is stolen, it would typically be a case of theft under criminal law.",66.0,standard,True,1067,
2025-08-10T01:18:35.626960,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,"If I am arrested without a warrant, is that legal?","No, it is not legal to be arrested without a warrant.",66.0,standard,True,1067,
2025-08-10T01:18:35.627972,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,"If someone denies me a job because of my caste, is that allowed?","No, it is not allowed. The Constitution of India prohibits discrimination based on caste.",66.0,standard,True,1067,
2025-08-10T01:18:35.628970,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,"If the government takes my land for a project, can I stop it?","Yes, you can stop the government from taking your land for a project if the law authorizing the acquisition is inconsistent with your rights under Article 14 or Article 19 of the Constitution.",66.0,standard,True,1067,
2025-08-10T01:18:35.628970,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,"If my child is forced to work in a factory, is that legal?","No, it is not legal for your child to be forced to work in a factory.",66.0,standard,True,1067,
2025-08-10T01:18:35.629985,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,"If I am stopped from speaking at a protest, is that against my rights?","Yes, being stopped from speaking at a protest could potentially be against your rights, specifically your right to freedom of speech and expression, which is protected under Article 19 of the Constitution of India.",66.0,standard,True,1067,
2025-08-10T01:18:35.630974,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,"If a religious place stops me from entering because I'm a woman, is that constitutional?","No, it is not constitutional for a religious place to stop you from entering because you are a woman.",66.0,standard,True,1067,
2025-08-10T01:18:35.632980,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,"If I change my religion, can the government stop me?","No, the government cannot stop you from changing your religion.",66.0,standard,True,1067,
2025-08-10T01:18:35.633980,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,"If the police torture someone in custody, what right is being violated?","The right being violated is the right to be protected against arrest and detention in certain cases, specifically the right to be informed of the grounds for arrest and the right to consult and be defended by a legal practitioner of their choice.",66.0,standard,True,1067,
2025-08-10T01:18:35.635979,https://hackrx.blob.core.windows.net/assets/indian_constitution.pdf?sv=2023-01-03&st=2025-07-28T06%3A42%3A00Z&se=2026-11-29T06%3A42%3A00Z&sr=b&sp=r&sig=5Gs%2FOXqP3zY00lgciu4BZjDV5QjTDIx7fgnfdz6Pu24%3D,53b05ea1fbdbcb373278f02258b9f900,"If I'm denied admission to a public university because I'm from a backward community, can I do something?","Yes, you can take legal action. The Constitution of India provides for special provisions for socially and educationally backward classes, including Scheduled Castes and Scheduled Tribes. These provisions allow for special provisions to be made for their advancement, including admission to educational institutions. If you are denied admission due to your community background, you can challenge this decision in court.",66.0,standard,True,1067,
2025-08-10T01:18:47.185912,https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D,58d21ea2043bfa351d6cdbef3f2f1a65,How does Newton define 'quantity of motion' and how is it distinct from 'force'?,"Newton defines 'quantity of motion' as the measure of the same, arising from the velocity and quantity of matter concurrently. It is distinct from 'force' because while force is the cause of motion, quantity of motion is the effect of that force.",107.25,standard,True,2194,
2025-08-10T01:18:47.189071,https://hackrx.blob.core.windows.net/assets/principia_newton.pdf?sv=2023-01-03&st=2025-07-28T07%3A20%3A32Z&se=2026-07-29T07%3A20%3A00Z&sr=b&sp=r&sig=V5I1QYyigoxeUMbnUKsdEaST99F5%2FDfo7wpKg9XXF5w%3D,58d21ea2043bfa351d6cdbef3f2f1a65,"According to Newton, what are the three laws of motion and how do they apply in celestial mechanics?","According to Newton, the three laws of motion are: 1) An object at rest stays at rest, and an object in motion stays in motion, unless acted upon by an external force. 2) The acceleration of an object is directly proportional to the net force acting on it and inversely proportional to its mass. 3) For every action, there is an equal and opposite reaction.",107.25,standard,True,2194,
